Sqr Ft,Longitude,Latitude,Lot Size,Beds,Bath,Year Built,Days On Trulia,Zipcode,Days on Market,City_atlanta,City_aurora,City_baltimore,City_denver,City_fort wayne,City_jacksonville,City_los angeles,City_orlando,City_tampa,City_washington,State_ca,State_co,State_dc,State_fl,State_ga,State_in,State_md,day_of_week_listed_Friday,day_of_week_listed_Monday,day_of_week_listed_Saturday,day_of_week_listed_Sunday,day_of_week_listed_Thursday,day_of_week_listed_Tuesday,day_of_week_listed_Wednesday
2568,-76.95065,38.922897,1360.0,2.0,4.0,2012.0,141.0,20018.0,303,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1920,-76.566185,39.39347,4160.0,3.0,2.0,1962.0,36.0,21286.0,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2100,-85.053764,41.10749,10640.0,4.0,3.0,1970.0,52.0,46815.0,214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1680,-118.2568,33.950382,3913.0,4.0,4.0,1949.0,137.0,90002.0,287,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3070,-76.55402,39.40691,26136.0,3.0,3.0,1955.0,2.0,21234.0,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1868,-82.570465,28.029448,1237.0,3.0,3.0,2003.0,3.0,33615.0,148,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1069,-118.29049,34.08696,4649.0,2.0,1.0,1906.0,3.0,90029.0,172,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
616,-118.30372,34.08867,1850.0,1.0,1.0,1922.0,16.0,90029.0,185,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
884,-81.62902,30.360672,5152.0,3.0,1.0,1943.0,13.0,32206.0,182,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1165,-81.289894,28.523527,8261.0,2.0,1.0,1959.0,16.0,32822.0,155,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2543,-81.63616,30.251001,11761.2,4.0,3.0,1965.0,72.0,32217.0,241,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2649,-81.41911,28.35115,11761.2,4.0,3.0,1988.0,34.0,32837.0,206,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3091,-118.307205,34.076965,5300.0,5.0,3.0,1911.0,180.0,90004.0,352,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3166,-81.31769,28.579878,6601.0,4.0,4.0,2009.0,2.0,32814.0,172,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1232,-84.40102,33.730396,5001.0,3.0,2.0,2004.0,39.0,30310.0,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3325,-84.42128,33.857822,63597.6,5.0,4.0,1955.0,109.0,30327.0,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1000,-84.47415,33.716434,15245.999999999998,3.0,1.0,1952.0,112.0,30311.0,285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1200,-82.44683,27.976242,5198.0,3.0,1.0,1925.0,80.0,33605.0,254,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1664,-81.5941,30.324926,14810.4,4.0,2.0,1964.0,180.0,32211.0,354,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4034,-81.27183,28.386734,7135.0,4.0,3.0,2015.0,60.0,32827.0,235,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2340,-82.49973,27.91608,5000.0,3.0,3.0,2001.0,4.0,33629.0,156,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1625,-76.63178,39.32746,1900.0,3.0,3.0,1900.0,2.0,21211.0,136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1044,-76.52644,39.360485,5850.0,3.0,2.0,1925.0,6.0,21206.0,158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1296,-76.60379,39.3389,3300.0,3.0,2.0,1924.0,2.0,21218.0,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1171,-81.72611,30.309326,5727.0,2.0,1.0,1940.0,142.0,32205.0,318,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1050,-81.76415,30.255829,6797.0,3.0,2.0,1986.0,21.0,32210.0,196,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1272,-76.628845,39.33186,1441.0,3.0,3.0,1920.0,35.0,21211.0,211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1437,-81.65213,30.329126,1066.0,2.0,3.0,2002.0,2.0,32202.0,149,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1098,-81.35877,28.458546,10832.0,3.0,2.0,1958.0,143.0,32809.0,285,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2383,-81.186,28.548876,10201.0,4.0,4.0,1997.0,2.0,32828.0,160,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2357,-81.16057,28.531685,7700.0,4.0,3.0,2004.0,8.0,32828.0,186,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3506,-81.260216,28.37606,8346.0,4.0,4.0,2019.0,115.0,32827.0,293,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1715,-81.47307,28.532553,6522.0,3.0,2.0,1988.0,24.0,32835.0,202,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1743,-81.35376,28.375383,5062.0,3.0,2.0,1990.0,26.0,32824.0,204,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2328,-81.56887,30.158697,65775.6,4.0,3.0,1978.0,2.0,32258.0,178,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3095,-81.5026,28.417032,13503.6,5.0,4.0,2000.0,46.0,32836.0,224,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2121,-81.525826,30.263706,3612.0,3.0,4.0,2013.0,42.0,32246.0,219,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4400,-81.324104,28.564932,9099.0,5.0,6.0,2019.0,8.0,32814.0,186,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2465,-81.32906,28.358776,3244.0,4.0,3.0,2014.0,113.0,32824.0,291,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1782,-81.282135,28.505562,6898.0,4.0,2.0,1981.0,111.0,32822.0,289,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4116,-82.5136,27.913815,9000.0,4.0,6.0,2019.0,120.0,33629.0,297,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1612,-81.630806,30.299744,17859.6,3.0,2.0,1949.0,2.0,32207.0,142,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2519,-81.63447,30.188591,94089.6,3.0,3.0,1950.0,171.0,32257.0,333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1889,-81.682724,30.445442,6854.0,4.0,3.0,1993.0,180.0,32218.0,358,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2995,-81.21988,28.43033,6500.0,4.0,3.0,2016.0,76.0,32832.0,254,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1764,-82.50414,27.872225,1742.0,3.0,3.0,2007.0,141.0,33611.0,318,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3529,-81.49733,28.504799,39204.0,5.0,4.0,1999.0,81.0,32835.0,259,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2520,-81.45437,30.292887,6869.0,5.0,3.0,2008.0,28.0,32224.0,206,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3239,-81.160545,28.519434,9768.0,4.0,3.0,2007.0,141.0,32828.0,319,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1206,-82.516365,27.92034,5000.0,3.0,2.0,1949.0,88.0,33629.0,266,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1639,-85.01315,41.155273,8842.0,3.0,2.0,2019.0,2.0,46835.0,171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2678,-118.19456,34.01975,4999.0,7.0,9.0,1913.0,2.0,90023.0,149,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6330,-77.05421,38.9165,4700.0,6.0,8.0,1927.0,180.0,20008.0,361,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4843,-118.47632,34.113274,7299.0,4.0,5.0,1999.0,120.0,90077.0,302,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1296,-84.44475,33.771896,7200.0,3.0,2.0,1950.0,38.0,30318.0,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5649,-118.29314,34.041042,4662.0,6.0,5.0,1922.0,180.0,90006.0,366,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3710,-104.68579,39.715733,6438.0,4.0,4.0,2013.0,7.0,80018.0,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1977,-118.318665,34.116474,6741.0,3.0,4.0,1929.0,7.0,90068.0,196,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2364,-84.377655,33.73344,8499.0,4.0,3.0,1920.0,3.0,30315.0,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1950,-118.36079,34.08499,6042.0,3.0,2.0,1924.0,2.0,90046.0,155,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1213,-84.45924,33.749603,10001.0,3.0,1.0,1920.0,5.0,30310.0,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1255,-82.5801,27.99302,7800.0,3.0,1.0,1961.0,71.0,33615.0,266,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1971,-82.49645,27.940107,1028.0,3.0,4.0,2005.0,53.0,33609.0,246,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1922,-81.50499,30.382553,7726.0,5.0,3.0,1962.0,2.0,32225.0,189,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1582,-82.439285,27.991074,4499.0,3.0,2.0,1947.0,2.0,33610.0,158,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4137,-81.105064,28.589731,22651.2,4.0,5.0,2013.0,180.0,32820.0,377,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3543,-81.342094,28.483225,10621.0,5.0,4.0,1965.0,93.0,32812.0,255,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2034,-76.96522,38.93041,12632.4,3.0,2.0,1936.0,42.0,20018.0,239,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1816,-84.37774,33.861107,20908.8,4.0,3.0,1955.0,108.0,30342.0,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1838,-81.348206,28.388327,7000.0,4.0,2.0,2019.0,9.0,32824.0,209,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1884,-81.56692,30.344284,14374.8,4.0,2.0,2000.0,2.0,32211.0,176,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1840,-104.84953,39.676315,2352.0,4.0,3.0,1976.0,88.0,80014.0,289,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1567,-84.43728,33.72479,9814.0,3.0,2.0,1950.0,180.0,30311.0,381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3260,-118.29077,33.980385,7324.0,7.0,4.0,1925.0,73.0,90044.0,274,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,-77.01654,38.917618,1162.0,4.0,4.0,1906.0,71.0,20001.0,274,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2952,-82.30397,28.16904,10890.0,4.0,3.0,2014.0,70.0,33647.0,273,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7473,-82.53248,27.932226,12196.8,6.0,6.0,1988.0,23.0,33629.0,227,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1568,-81.554535,30.289345,7129.0,3.0,2.0,1955.0,37.0,32246.0,241,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
975,-81.78236,30.27232,8305.0,3.0,1.0,1964.0,2.0,32210.0,199,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1347,-81.43925,28.613626,6873.0,4.0,2.0,2006.0,8.0,32810.0,188,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2506,-81.39724,28.563194,10302.0,4.0,3.0,1993.0,141.0,32804.0,349,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1280,-81.602516,30.18011,3855.0,2.0,3.0,1985.0,128.0,32257.0,337,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4900,-81.61916,30.31521,16117.2,4.0,5.0,1986.0,180.0,32207.0,389,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1730,-81.863106,30.265743,15245.999999999998,3.0,2.0,2006.0,111.0,32221.0,309,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4152,-82.48013,27.928812,8060.0,4.0,5.0,1922.0,160.0,33606.0,369,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3787,-82.4868,28.04009,7405.0,4.0,5.0,1959.0,123.0,33618.0,306,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2266,-81.62639,30.193201,13503.6,4.0,3.0,1975.0,114.0,32257.0,323,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3261,-81.11925,28.590675,30927.6,4.0,4.0,2015.0,11.0,32820.0,190,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
876,-118.37833,34.107506,6000.0,2.0,1.0,1922.0,45.0,90046.0,255,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2530,-76.75895,39.31027,6050.0,3.0,3.0,1962.0,2.0,21244.0,201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2027,-118.298294,33.9639,5101.0,3.0,2.0,1936.0,41.0,90044.0,262,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2304,-85.13817,41.041973,7900.0,4.0,3.0,1945.0,29.0,46807.0,251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5260,-77.09471,38.923817,10890.0,4.0,5.0,1988.0,133.0,20007.0,355,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1520,-84.37503,33.71872,7623.0,3.0,3.0,2005.0,2.0,30315.0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2142,-81.5224,30.26324,2878.0,3.0,4.0,2006.0,2.0,32246.0,198,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5130,-77.05302,38.916756,4631.0,4.0,4.0,1922.0,2.0,20008.0,238,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1920,-84.40507,33.877205,20473.2,3.0,3.0,1945.0,180.0,30327.0,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1590,-84.37108,33.753784,1999.0,3.0,3.0,2019.0,13.0,30312.0,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3317,-81.65109,30.301289,16117.2,4.0,4.0,1965.0,135.0,32207.0,373,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1630,-82.42737,27.982767,5000.0,3.0,2.0,2019.0,94.0,33610.0,333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3406,-82.51,28.056114,13939.2,5.0,4.0,1990.0,36.0,33618.0,275,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3241,-82.33388,28.141022,11325.6,5.0,3.0,1997.0,70.0,33647.0,309,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3435,-81.08478,28.507622,13068.0,4.0,4.0,2005.0,106.0,32833.0,345,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1455,-118.32248,34.005318,4311.0,3.0,2.0,1938.0,2.0,90008.0,225,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1044,-81.704544,30.247892,9452.0,2.0,1.0,1950.0,180.0,32210.0,411,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1709,-118.372856,34.077583,6253.0,3.0,2.0,1929.0,69.0,90048.0,308,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1000,-81.58511,30.320688,5575.0,2.0,2.0,1944.0,7.0,32211.0,246,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2201,-77.02634,38.964676,4400.0,4.0,4.0,1913.0,87.0,20011.0,329,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3289,-118.19036,34.04447,14374.8,11.0,4.0,1924.0,38.0,90063.0,281,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3761,-104.89039,39.664856,4704.0,5.0,4.0,1999.0,5.0,80231.0,250,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7210,-118.47627,34.107162,17859.6,6.0,7.0,2004.0,72.0,90077.0,325,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2054,-118.423035,34.059437,7925.0,3.0,2.0,1953.0,27.0,90024.0,280,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4518,-118.29042,34.08902,6199.0,2.0,11.0,1911.0,57.0,90029.0,310,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3628,-82.6227,28.047476,11761.2,5.0,4.0,1995.0,61.0,33626.0,317,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2843,-81.15587,28.536482,5500.0,5.0,5.0,2005.0,2.0,32828.0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1171,-118.23768,34.110386,8231.0,2.0,1.0,1921.0,35.0,90065.0,293,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10299,-118.49083,34.060345,27007.2,7.0,12.0,1993.0,105.0,90049.0,357,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2508,-81.71014,30.307497,8101.0,4.0,3.0,1930.0,5.0,32205.0,263,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2451,-81.44132,28.40952,5825.0,3.0,3.0,1992.0,130.0,32821.0,390,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1173,-81.68535,30.351091,7431.0,3.0,1.0,1943.0,35.0,32209.0,299,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1714,-81.64723,30.339361,4362.0,3.0,3.0,2019.0,78.0,32206.0,344,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2881,-81.222115,28.5133,7094.0,4.0,4.0,2003.0,59.0,32825.0,329,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3362,-82.49552,28.055624,10455.0,6.0,5.0,1972.0,90.0,33618.0,360,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1102,-81.6735,30.37472,11325.6,2.0,1.0,1950.0,37.0,32208.0,307,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1560,-81.7818,30.316946,16552.8,3.0,2.0,1979.0,157.0,32220.0,427,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1440,-82.56908,28.06712,10000.0,3.0,2.0,1990.0,51.0,33625.0,320,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2420,-82.46756,27.936924,6138.0,3.0,3.0,1927.0,180.0,33606.0,450,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
988,-81.729256,30.292433,10118.0,2.0,1.0,1951.0,2.0,32205.0,264,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1197,-81.71622,30.319855,7908.0,3.0,2.0,2019.0,6.0,32205.0,276,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4896,-77.05695,38.976803,8425.0,6.0,5.0,1947.0,2.0,20015.0,233,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5040,-77.062706,38.924015,20037.6,5.0,6.0,1966.0,133.0,20008.0,410,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1750,-76.60994,39.30811,701.0,3.0,3.0,1920.0,58.0,21202.0,337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1318,-76.50979,39.250893,5100.0,4.0,1.0,1948.0,163.0,21222.0,442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
954,-84.42401,33.750443,6625.0,3.0,1.0,1943.0,35.0,30314.0,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1650,-85.05134,41.144966,9450.0,3.0,2.0,2019.0,51.0,46835.0,336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
838,-76.480896,39.314255,10000.0,3.0,2.0,1921.0,102.0,21221.0,387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1548,-76.93629,38.902164,2832.0,3.0,1.0,1947.0,38.0,20019.0,324,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1400,-84.41849,33.717293,9879.0,3.0,2.0,1998.0,142.0,30310.0,434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3248,-81.45068,30.350426,13503.6,5.0,4.0,1997.0,180.0,32225.0,472,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1326,-84.44427,33.817524,610.0,3.0,4.0,2005.0,50.0,30318.0,344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3920,-77.06734,38.90754,3868.0,4.0,5.0,1816.0,15.0,20007.0,309,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2015,-84.45473,33.71525,13939.2,4.0,3.0,1950.0,31.0,30311.0,325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3039,-118.43357,34.01428,7147.0,3.0,3.0,1948.0,8.0,90066.0,303,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6357,-104.88407,39.670155,10454.0,6.0,8.0,2005.0,157.0,80231.0,452,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2628,-118.31854,34.01334,6504.0,3.0,3.0,1925.0,13.0,90008.0,312,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2591,-81.52341,30.384253,10362.0,4.0,3.0,2019.0,164.0,32225.0,464,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2209,-81.589165,30.202534,4546.0,3.0,3.0,2018.0,7.0,32257.0,307,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2639,-81.65489,30.282812,20037.6,3.0,3.0,1948.0,3.0,32207.0,285,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2436,-81.5988,30.55188,48351.600000000006,4.0,3.0,2019.0,180.0,32226.0,480,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1836,-81.61406,30.15596,21780.0,3.0,2.5,1985.0,2.0,32223.0,261,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3833,-81.17159,28.50932,6323.0,4.0,4.0,2018.0,169.0,32828.0,469,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
